Wall time,Step,Value
1695151182.8416364,1466,2322.40087890625
1695151200.2369394,1470,2322.260986328125
1695151217.5927682,1474,2322.344970703125
1695151230.520408,1477,2322.4541015625
1695151243.4847977,1480,2322.460205078125
1695151247.7905571,1481,2322.447509765625
1695151252.1140924,1482,2322.497314453125
1695151265.1403613,1485,2322.22314453125
1695151269.4668798,1486,2322.41796875
1695151282.5183818,1489,2322.543212890625
1695151291.115242,1491,2322.310546875
1695151295.4227693,1492,2322.2490234375
1695151299.7428904,1493,2322.26416015625
1695151329.9733007,1500,2322.236572265625
1695151334.2935812,1501,2322.08251953125
1695151338.6041086,1502,2322.37353515625
1695151342.9616578,1503,2322.414306640625
1695151351.5923252,1505,2322.504638671875
1695151355.895658,1506,2322.552734375
1695151360.207992,1507,2322.212890625
1695151364.5039632,1508,2322.228271484375
1695151368.8513658,1509,2322.247802734375
1695151373.1449335,1510,2322.14013671875
1695151377.462473,1511,2322.283935546875
1695151381.7730174,1512,2322.305908203125
1695151386.1027558,1513,2322.3662109375
1695151398.9826677,1516,2322.519775390625
1695151407.5985408,1518,2322.302490234375
1695151429.2173169,1523,2322.413330078125
1695151433.539101,1524,2322.30126953125
1695151437.842922,1525,2322.451416015625
1695151446.4488707,1527,2322.297119140625
1695151476.5684705,1534,2322.298095703125
1695151485.204976,1536,2322.349365234375
1695151506.744698,1541,2322.326904296875
1695151511.0631962,1542,2322.194091796875
1695151528.2975717,1546,2322.08837890625
1695151536.9205356,1548,2322.326171875
1695151541.2700155,1549,2322.24951171875
1695151549.935625,1551,2322.34033203125
1695151554.2476995,1552,2322.233642578125
1695151562.8693917,1554,2322.3828125
1695151567.1739283,1555,2322.38818359375
1695151593.0242248,1561,2322.3310546875
1695151597.3282044,1562,2322.2978515625
1695151601.6470597,1563,2322.259033203125
1695151623.2460158,1568,2322.390625
1695151627.5439546,1569,2322.22021484375
1695151666.2436786,1578,2322.3349609375
1695151670.5535436,1579,2322.3349609375
1695151683.4466639,1582,2322.548828125
1695151687.751129,1583,2322.44921875
1695151692.0502913,1584,2322.32470703125
1695151700.6396275,1586,2322.32275390625
1695151709.3196125,1588,2322.305908203125
1695151717.9394536,1590,2322.279052734375
1695151730.8947918,1593,2322.302001953125
1695151735.1765723,1594,2322.274658203125
1695151743.8350093,1596,2322.261962890625
1695151748.1285913,1597,2322.275146484375
1695151756.736064,1599,2322.456298828125
1695151765.3810165,1601,2322.335693359375
1695151769.6733642,1602,2322.2392578125
1695151778.3218956,1604,2322.25634765625
1695151782.6175332,1605,2322.489013671875
1695151799.9773822,1609,2322.201904296875
1695151804.30539,1610,2322.339111328125
1695151812.9229596,1612,2322.111328125
1695151817.2347276,1613,2322.076416015625
1695151821.5312126,1614,2322.35107421875
1695151825.8566616,1615,2322.288330078125
1695151834.5060654,1617,2322.2119140625
1695151838.8109684,1618,2322.4501953125
1695151843.1476333,1619,2322.148681640625
1695151847.4617972,1620,2322.387939453125
1695151864.771778,1624,2322.206787109375
1695151873.3855488,1626,2322.293212890625
1695151877.7139292,1627,2322.333984375
1695151882.020134,1628,2322.41943359375
1695151890.6356156,1630,2322.243408203125
1695151899.2869627,1632,2322.2431640625
1695151907.952052,1634,2322.47509765625
1695151916.5706565,1636,2322.251708984375
1695151920.89849,1637,2322.433349609375
1695151925.204662,1638,2322.099365234375
1695151933.845443,1640,2322.389404296875
1695151938.1915045,1641,2322.555908203125
1695151942.5163045,1642,2322.449462890625
1695151946.853129,1643,2322.2587890625
1695151951.143885,1644,2322.394775390625
1695151955.4713137,1645,2322.26708984375
1695151964.0942476,1647,2322.0859375
1695151968.4467502,1648,2322.149169921875
1695151981.405478,1651,2322.129638671875
1695151985.7431343,1652,2322.267822265625
1695151994.5108244,1654,2322.267333984375
1695151998.8515418,1655,2322.234619140625
1695152011.7750797,1658,2322.40185546875
1695152016.1276705,1659,2322.168701171875
1695152020.4612768,1660,2322.335205078125
1695152024.7934833,1661,2321.94580078125
1695152029.0880625,1662,2322.250732421875
1695152037.734238,1664,2322.078125
1695152054.9923325,1668,2322.227294921875
1695152063.6316328,1670,2322.25
1695152067.9656904,1671,2322.300048828125
1695152072.262951,1672,2322.332763671875
1695152085.2451541,1675,2322.101318359375
1695152089.5602047,1676,2322.20458984375
1695152098.2276561,1678,2322.1865234375
1695152115.5549345,1682,2322.286376953125
1695152119.9115696,1683,2322.2890625
1695152124.2280955,1684,2322.345703125
1695152128.5627367,1685,2322.177001953125
1695152137.2352638,1687,2322.0400390625
1695152154.6211355,1691,2322.238525390625
1695152158.9227273,1692,2322.0732421875
1695152167.5673878,1694,2322.156005859375
1695152171.8698885,1695,2322.23095703125
1695152176.1783717,1696,2322.209228515625
1695152180.489668,1697,2322.347412109375
1695152189.1361096,1699,2322.149658203125
1695152202.1205273,1702,2322.1572265625
1695152206.4574986,1703,2322.127685546875
1695152210.7498946,1704,2322.051025390625
1695152215.0830693,1705,2322.309326171875
1695152219.4213092,1706,2322.25341796875
1695152232.3818688,1709,2322.251953125
1695152236.704276,1710,2322.291259765625
1695152254.0228577,1714,2322.184814453125
1695152258.3702023,1715,2322.15283203125
1695152266.9812708,1717,2322.295166015625
1695152271.3043566,1718,2322.324462890625
1695152275.6588707,1719,2322.12646484375
1695152293.0598907,1723,2322.127197265625
1695152306.0076725,1726,2322.206787109375
1695152314.654378,1728,2322.05517578125
1695152327.6083663,1731,2322.16064453125
1695152331.917945,1732,2322.04296875
1695152336.2466264,1733,2322.1572265625
1695152340.5691195,1734,2322.2197265625
1695152344.9087124,1735,2322.360595703125
1695152353.5207684,1737,2322.249755859375
1695152357.8381412,1738,2322.081298828125
1695152362.1549513,1739,2322.193115234375
1695152375.1174574,1742,2322.111083984375
1695152379.4432793,1743,2322.151611328125
1695152388.0853415,1745,2322.03369140625
1695152392.4073133,1746,2322.248291015625
1695152396.750643,1747,2322.144775390625
1695152409.7191613,1750,2322.26123046875
1695152418.361582,1752,2321.94921875
1695152422.7145119,1753,2322.01953125
1695152427.0432286,1754,2321.886474609375
1695152431.3592374,1755,2321.81689453125
1695152461.5786047,1762,2322.0087890625
1695152465.8844762,1763,2321.89794921875
1695152478.8618944,1766,2321.64404296875
1695152500.5328352,1771,2322.179443359375
1695152517.822556,1775,2321.618896484375
1695152526.4985583,1777,2321.657958984375
1695152535.1719944,1779,2321.849853515625
1695152543.8746626,1781,2321.79638671875
1695152548.2588415,1782,2321.4677734375
1695152552.5895998,1783,2321.464111328125
1695152557.0047882,1784,2321.72412109375
1695152574.4731224,1788,2322.016845703125
1695152578.8145256,1789,2322.0947265625
1695152583.1597562,1790,2321.820068359375
1695152591.8608553,1792,2321.871826171875
1695152596.182843,1793,2321.817138671875
1695152600.484017,1794,2321.734375
1695152617.7802868,1798,2321.95947265625
1695152626.490953,1800,2321.9892578125
1695152635.1601467,1802,2321.521484375
1695152643.8732102,1804,2321.269287109375
1695152648.2065027,1805,2321.559326171875
1695152656.859297,1807,2321.703369140625
1695152674.1858635,1811,2321.546142578125
1695152682.9091864,1813,2321.9169921875
1695152687.2331557,1814,2321.641845703125
1695152700.2778718,1817,2321.801513671875
1695152713.3048844,1820,2321.735107421875
1695152730.648139,1824,2322.0078125
1695152739.2938142,1826,2322.211669921875
1695152743.6499412,1827,2322.2197265625
1695152756.680502,1830,2321.8857421875
1695152774.0871744,1834,2321.825439453125
1695152778.420434,1835,2321.7978515625
1695152782.751638,1836,2321.819091796875
1695152787.0949295,1837,2322.084228515625
1695152800.0878224,1840,2321.923828125
1695152804.4195209,1841,2321.85205078125
1695152808.792758,1842,2321.864013671875
1695152817.4802036,1844,2321.992919921875
1695152821.8014128,1845,2321.727294921875
1695152826.1081402,1846,2321.569580078125
1695152834.7627182,1848,2321.636474609375
1695152839.1065836,1849,2321.94775390625
1695152852.1769092,1852,2321.68115234375
1695152856.5398438,1853,2321.552978515625
1695152865.3566082,1855,2321.059326171875
1695152874.0686295,1857,2321.5224609375
1695152878.4134448,1858,2321.6044921875
1695152882.756577,1859,2321.611083984375
1695152913.134005,1866,2321.561767578125
1695152917.4496217,1867,2321.332763671875
1695152921.7990377,1868,2321.6865234375
1695152926.1524596,1869,2321.773193359375
1695152952.4330945,1875,2321.722900390625
1695152956.7692888,1876,2321.594970703125
1695152961.123188,1877,2321.794677734375
1695152965.4504373,1878,2321.9267578125
1695152969.7790086,1879,2321.6083984375
1695152978.4362547,1881,2321.317138671875
1695152991.4082062,1884,2321.5361328125
1695153004.4070363,1887,2321.803955078125
1695153021.7412512,1891,2321.35205078125
1695153026.0621114,1892,2321.4951171875
1695153030.394611,1893,2321.379150390625
1695153034.7173698,1894,2321.134765625
1695153039.024166,1895,2321.076171875
1695153047.6845272,1897,2321.255859375
1695153052.024828,1898,2321.6953125
1695153069.4234812,1902,2321.93212890625
1695153082.4943168,1905,2321.347412109375
1695153086.8292408,1906,2321.434326171875
1695153099.9104848,1909,2321.291015625
1695153104.2559845,1910,2321.35009765625
1695153108.6050673,1911,2321.178955078125
1695153112.9295442,1912,2321.427490234375
1695153117.2778249,1913,2321.626220703125
1695153125.9223382,1915,2321.389404296875
1695153130.2568057,1916,2321.450439453125
1695153134.6317248,1917,2321.44091796875
1695153138.9422016,1918,2321.515380859375
1695153143.326383,1919,2321.492431640625
1695153160.7085764,1923,2321.791748046875
1695153165.0255332,1924,2321.69677734375
1695153169.4934354,1925,2321.748779296875
1695153182.4972053,1928,2321.18359375
1695153191.1662943,1930,2321.624755859375
1695153195.5533538,1931,2321.349365234375
1695153199.9318824,1932,2321.48681640625
1695153208.623422,1934,2321.31591796875
1695153212.9862297,1935,2321.181396484375
1695153217.3210728,1936,2321.466796875
1695153226.0537264,1938,2321.5791015625
1695153230.3989387,1939,2321.7451171875
1695153243.40867,1942,2321.770751953125
1695153252.1913772,1944,2321.41943359375
1695153260.8809159,1946,2321.427490234375
1695153265.235785,1947,2321.251953125
1695153273.963576,1949,2321.239501953125
1695153286.9332144,1952,2321.40576171875
1695153295.6041043,1954,2321.554443359375
1695153299.965528,1955,2321.771728515625
1695153304.2913342,1956,2321.549072265625
1695153312.9521163,1958,2321.271240234375
1695153321.5686245,1960,2321.546142578125
1695153325.8814805,1961,2322.035888671875
1695153330.2006178,1962,2321.77685546875
1695153347.4981985,1966,2321.743896484375
1695153351.8000927,1967,2321.593017578125
1695153360.4770148,1969,2321.718017578125
1695153369.1394448,1971,2321.360107421875
1695153390.7384953,1976,2321.696044921875
1695153407.9969728,1980,2321.875732421875
1695153412.3025084,1981,2321.651611328125
1695153416.5915344,1982,2321.620361328125
1695153420.9355817,1983,2321.33251953125
1695153472.8803933,1995,2321.635009765625
1695153481.4619458,1997,2321.47314453125
1695153490.1075304,1999,2321.123046875
