Wall time,Step,Value
1695123692.411691,142,2117.07080078125
1695123696.7028654,143,2117.31103515625
1695123700.9854503,144,2117.023681640625
1695123718.0343778,148,2117.144287109375
1695123726.5978484,150,2116.8525390625
1695123739.3907645,153,2117.13525390625
1695123743.670911,154,2116.843994140625
1695123747.9414732,155,2116.704833984375
1695123756.5147598,157,2116.55908203125
1695123760.7881382,158,2116.773193359375
1695123765.0572665,159,2117.13916015625
1695123777.8695154,162,2116.47216796875
1695123786.4085517,164,2116.645263671875
1695123790.7002933,165,2116.465576171875
1695123799.2216656,167,2116.59912109375
1695123803.503794,168,2116.177734375
1695123816.360483,171,2116.594970703125
1695123837.7793334,176,2116.87060546875
1695123842.0515301,177,2115.596923828125
1695123846.3364882,178,2116.658447265625
1695123854.8839176,180,2116.416015625
1695123859.1564183,181,2115.91015625
1695123867.723041,183,2116.23193359375
1695123876.281784,185,2115.76171875
1695123880.566468,186,2116.0986328125
1695123884.8455825,187,2115.89599609375
1695123889.1002839,188,2116.07421875
1695123897.6457326,190,2115.805419921875
1695123901.9166114,191,2115.712158203125
1695123931.8818846,198,2116.1396484375
1695123949.518005,202,2115.453125
1695123966.7379615,206,2115.500244140625
1695123971.0238485,207,2115.7529296875
1695123975.2846277,208,2115.08642578125
1695123992.3452847,212,2115.469482421875
1695124005.7611692,215,2115.00341796875
1695124018.586814,218,2115.141845703125
1695124022.8550346,219,2115.388671875
1695124035.6804614,222,2114.631103515625
1695124039.9506872,223,2114.543701171875
1695124048.5109646,225,2114.623046875
1695124052.7732875,226,2114.66796875
1695124057.0392287,227,2114.78759765625
1695124065.5618818,229,2114.287109375
1695124069.8507648,230,2114.447509765625
1695124078.4297493,232,2113.52099609375
1695124082.7416012,233,2113.61962890625
1695124087.0118766,234,2113.5283203125
1695124100.3614838,237,2112.579345703125
1695124113.153126,240,2112.92724609375
1695124134.5395668,245,2112.607666015625
1695124143.082674,247,2112.984619140625
1695124152.155418,249,2113.23583984375
1695124156.436696,250,2112.679931640625
1695124177.8052526,255,2111.687744140625
1695124191.7185793,258,2108.41796875
1695124196.5255647,259,2108.469970703125
1695124200.801347,260,2111.663818359375
1695124205.602333,261,2108.265380859375
1695124214.65835,263,2108.476318359375
1695124232.862371,267,2112.302734375
1695124241.928392,269,2111.827880859375
1695124251.5792837,271,2107.932861328125
1695124261.268459,273,2107.501953125
1695124284.2579925,278,2107.705322265625
1695124293.874176,280,2107.46142578125
1695124313.1397252,284,2107.001953125
1695124337.1788638,289,2106.890380859375
1695124346.7920961,291,2106.718017578125
1695124351.5891151,292,2106.981201171875
1695124366.0521157,295,2107.116455078125
1695124375.6872916,297,2106.7578125
1695124380.5316675,298,2106.4306640625
1695124385.3498602,299,2106.17919921875
1695124394.9976857,301,2105.32958984375
1695124399.7955658,302,2107.008056640625
1695124404.6016269,303,2106.040771484375
1695124428.6580334,307,1890.733154296875
1695124435.5934863,308,1890.118896484375
1695124445.2493188,310,2106.69482421875
1695124459.6980991,313,2105.4580078125
1695124480.5703523,317,1894.3095703125
1695124485.3601847,318,2104.387451171875
1695124490.159068,319,2105.562255859375
1695124494.9563305,320,2105.06396484375
1695124504.5875516,322,2105.234130859375
1695124519.0145032,325,2105.0302734375
1695124523.8091147,326,2104.750244140625
1695124530.7529638,327,1890.298583984375
1695124550.524639,330,2105.326904296875
1695124555.3862326,331,2104.021484375
1695124565.006902,333,2104.821533203125
1695124608.415206,339,1893.1478271484375
1695124618.0899076,341,2103.79443359375
1695124632.5385358,344,2103.71337890625
1695124638.4376714,345,1896.1417236328125
1695124649.1585827,347,1900.0970458984375
1695124654.4996288,348,1900.041259765625
1695124682.8256001,353,1889.39306640625
1695124688.164446,354,1899.4315185546875
1695124698.3167436,356,2103.563720703125
1695124707.96521,358,2104.192626953125
1695124712.7738607,359,2103.6015625
1695124717.589798,360,2103.59375
1695124732.0136435,363,2103.6416015625
1695124736.8046958,364,2104.095703125
1695124751.2551582,367,2103.15234375
1695124756.0495353,368,2103.5302734375
1695124765.6608422,370,2103.578125
1695124770.4677992,371,2104.19287109375
1695124780.069318,373,2103.55078125
1695124800.4440155,377,2102.918212890625
1695124805.292481,378,2103.812255859375
1695124810.09791,379,2103.79248046875
1695124819.7483501,381,2103.049560546875
1695124824.5642753,382,2103.48291015625
1695124839.0233195,385,2103.640625
1695124843.8072336,386,2103.453369140625
1695124848.6255589,387,2102.89794921875
1695124853.4171648,388,2103.86767578125
1695124863.0822484,390,2105.44677734375
1695124867.9097855,391,2103.806884765625
1695124872.7792637,392,2104.318359375
1695124877.5905836,393,2103.742919921875
1695124920.9414937,402,2104.62255859375
1695124925.7556312,403,2104.000732421875
1695124935.399412,405,2103.29296875
1695124949.85183,408,2103.968017578125
1695124983.529055,415,2104.5966796875
1695124988.3421571,416,2103.894287109375
1695125007.5886154,420,2105.141357421875
1695125012.4378538,421,2104.19921875
1695125017.230981,422,2103.2802734375
1695125026.8709018,424,2104.37548828125
1695125036.4789546,426,2104.983154296875
1695125055.7798235,430,2105.008544921875
1695125099.184206,439,2105.048828125
1695125103.999399,440,2104.922607421875
1695125108.830161,441,2104.517578125
1695125113.6361885,442,2105.986328125
1695125123.2472322,444,2104.74365234375
1695125128.0799925,445,1906.1761474609375
1695125142.4831653,448,2106.8212890625
1695125156.9112108,451,2105.839111328125
1695125190.5602334,458,1906.171630859375
1695125195.3627822,459,2106.884033203125
1695125200.1617198,460,2106.201904296875
1695125204.9886713,461,1906.3875732421875
1695125214.618838,463,1907.0548095703125
1695125219.4205391,464,1906.5384521484375
1695125224.2677472,465,1906.2142333984375
1695125233.9280646,467,1906.315673828125
1695125238.7187645,468,1906.6510009765625
1695125243.5187695,469,2107.329833984375
1695125253.1495013,471,1907.3702392578125
1695125262.7844713,473,1906.8134765625
1695125267.5773273,474,2107.146240234375
1695125286.2688527,478,1907.349853515625
1695125318.3270447,485,1907.40380859375
1695125331.6997652,488,2110.924560546875
1695125336.0149875,489,2110.79638671875
1695125344.606303,491,2110.59716796875
1695125353.7852657,493,2107.74267578125
1695125366.594056,496,2110.609619140625
1695125414.7420547,507,2111.792724609375
1695125427.526078,510,2111.59716796875
1695125431.8230894,511,2111.352294921875
1695125436.0895574,512,2111.814453125
1695125444.6244593,514,2111.695068359375
1695125453.2087696,516,2111.708740234375
1695125457.4823136,517,2111.8310546875
1695125466.0474994,519,2111.417724609375
1695125487.4392824,524,2111.938720703125
1695125491.7570953,525,2112.03076171875
1695125517.4413505,531,2111.792236328125
1695125526.001447,533,2112.273681640625
1695125530.2614994,534,2111.93994140625
1695125534.5453205,535,2112.166015625
1695125538.8032162,536,2111.65771484375
1695125543.115492,537,2112.585205078125
1695125547.3671734,538,2112.120361328125
1695125551.6519947,539,2111.888427734375
1695125555.9342449,540,2112.363525390625
1695125560.2168732,541,2111.769775390625
1695125564.4759147,542,2112.430419921875
1695125573.0653813,544,2112.203857421875
1695125585.9014552,547,2112.05908203125
1695125590.1641061,548,2112.3056640625
1695125594.4386196,549,2112.390380859375
1695125603.0582495,551,2112.281005859375
1695125620.1349251,555,2112.320068359375
1695125628.6848931,557,2112.404541015625
1695125637.2466316,559,2112.670654296875
1695125654.4197793,563,2112.955078125
1695125658.7132788,564,2112.920166015625
1695125662.99013,565,2112.79931640625
1695125671.5432878,567,2112.802001953125
1695125680.1090803,569,2113.16796875
1695125688.6880517,571,2113.160888671875
1695125697.2231545,573,2112.4521484375
1695125701.4820564,574,2113.18896484375
1695125714.3301067,577,2113.281982421875
1695125722.8924267,579,2113.17333984375
1695125727.1729019,580,2113.22802734375
1695125731.451774,581,2113.337646484375
1695125735.719656,582,2112.6484375
1695125739.9898632,583,2113.588623046875
1695125744.25409,584,2113.189453125
1695125752.802434,586,2113.07373046875
1695125757.0732956,587,2113.3486328125
1695125778.4278429,592,2113.555908203125
1695125782.7042663,593,2113.47216796875
1695125791.2548473,595,2113.32080078125
1695125795.5234427,596,2113.15576171875
1695125799.8236473,597,2113.603759765625
1695125812.6279035,600,2113.31640625
1695125821.1774628,602,2113.376953125
1695125829.7252393,604,2113.694091796875
1695125838.3095572,606,2113.491455078125
1695125846.835076,608,2113.5654296875
1695125855.425232,610,2113.744873046875
1695125859.6986244,611,2114.185546875
1695125863.9544785,612,2113.262939453125
1695125876.8493972,615,2114.051513671875
1695125894.0318413,619,2114.114501953125
1695125898.311806,620,2114.070068359375
1695125906.8457656,622,2113.801513671875
1695125911.114391,623,2114.09619140625
1695125919.688358,625,2113.954345703125
1695125936.7802272,629,2114.765625
1695125958.179853,634,2115.31787109375
1695125988.1006968,641,2114.894775390625
1695125992.3684573,642,2115.220703125
1695126000.9054902,644,2115.52978515625
1695126005.2218654,645,2115.9482421875
1695126009.4832864,646,2116.186767578125
1695126013.75315,647,2115.9716796875
1695126018.0284734,648,2116.0361328125
1695126022.3268495,649,2116.330322265625
1695126030.8868206,651,2116.138671875
1695126035.1472912,652,2116.09765625
1695126052.3214583,656,2116.4130859375
1695126056.599053,657,2116.083251953125
1695126065.1801257,659,2116.40673828125
1695126073.7243557,661,2116.1708984375
1695126086.5541456,664,2116.482421875
1695126095.1065323,666,2116.765625
1695126099.396991,667,2116.162353515625
1695126103.679223,668,1916.31103515625
1695126116.5272732,671,1916.50537109375
1695126120.8019474,672,2116.537841796875
1695126125.129255,673,2116.4599609375
1695126129.425859,674,1916.68505859375
1695126133.7218392,675,1916.572265625
1695126142.2743099,677,1916.5084228515625
1695126146.5323398,678,2116.6767578125
1695126150.8062665,679,2116.384521484375
1695126159.4031138,681,1916.86865234375
1695126163.6598263,682,1916.514404296875
1695126167.9371278,683,1916.1593017578125
1695126172.1998224,684,1916.364501953125
1695126176.4757402,685,1916.3609619140625
1695126180.7555494,686,1916.6649169921875
1695126189.3689349,688,1916.48486328125
1695126193.6711183,689,1916.6129150390625
1695126206.4904234,692,1916.9246826171875
1695126223.613785,696,1916.3865966796875
1695126236.4465911,699,1916.2501220703125
1695126240.7347748,700,2116.85302734375
1695126245.0238633,701,1916.669677734375
1695126253.6089313,703,1916.77734375
1695126257.8775113,704,1916.9339599609375
1695126262.1795151,705,1916.8201904296875
1695126266.4546158,706,1916.8240966796875
1695126275.0090978,708,1916.6402587890625
1695126279.2852423,709,1916.8199462890625
1695126283.6192114,710,1916.39599609375
1695126300.7223015,714,2117.18359375
1695126317.8648877,718,1916.9256591796875
1695126322.1567783,719,1916.8570556640625
1695126330.7406871,721,2117.271240234375
1695126335.016374,722,1917.1651611328125
1695126339.2986147,723,2117.291015625
1695126343.5630121,724,2117.617919921875
1695126347.8363411,725,2117.169921875
1695126352.0973477,726,1917.034912109375
1695126364.986873,729,1917.098876953125
1695126369.2616234,730,2116.980224609375
1695126394.9450514,736,1917.45703125
1695126403.4655766,738,2117.405029296875
1695126407.7497218,739,2117.406005859375
1695126412.026027,740,2117.434326171875
1695126416.3285398,741,2117.342529296875
1695126424.8590457,743,1917.1126708984375
1695126437.792738,746,2117.247802734375
1695126442.0725427,747,1917.365478515625
1695126454.944695,750,2117.4619140625
1695126459.2263277,751,2117.4541015625
1695126463.4974184,752,2117.14990234375
1695126472.0358467,754,2117.6142578125
1695126480.617456,756,2117.64306640625
1695126493.4377942,759,1917.522216796875
1695126497.69619,760,2117.252197265625
1695126506.2405038,762,2117.35107421875
1695126519.0655944,765,2117.6865234375
1695126523.3237243,766,1917.6351318359375
1695126527.5914133,767,2117.451416015625
1695126536.1697183,769,2117.71923828125
1695126540.4483116,770,2117.4716796875
1695126544.7209544,771,2117.433837890625
1695126553.243306,773,2117.488037109375
1695126557.5067284,774,2117.5478515625
1695126561.7759807,775,2117.814208984375
1695126583.2068613,780,2117.62060546875
1695126600.2664742,784,2117.538330078125
1695126604.5372257,785,2117.909423828125
1695126613.1062896,787,2117.680419921875
1695126621.6588862,789,2117.701904296875
1695126630.222448,791,2117.519775390625
1695126634.5026896,792,2117.67626953125
1695126638.7663922,793,2117.7001953125
1695126643.0278897,794,2117.505615234375
1695126647.3005683,795,2117.97802734375
1695126651.5584655,796,2117.830322265625
1695126660.13079,798,2117.88720703125
1695126668.6603034,800,2117.397705078125
1695126677.1918314,802,2117.833251953125
1695126690.0484993,805,2117.875
1695126698.6346078,807,2117.631591796875
1695126702.890574,808,2117.719970703125
1695126707.1628835,809,2117.554443359375
1695126724.3372078,813,2117.77587890625
1695126732.9795132,815,2117.9326171875
1695126737.2377405,816,2117.594482421875
1695126745.787981,818,2117.68701171875
1695126758.599809,821,2117.908203125
1695126767.1696253,823,2117.557373046875
1695126771.449553,824,2117.89111328125
1695126775.753236,825,2117.854736328125
1695126788.5762866,828,2118.11083984375
1695126801.429997,831,2118.134521484375
1695126805.6876907,832,2117.964599609375
1695126814.257242,834,2118.2216796875
1695126822.792666,836,2117.959228515625
1695126831.3381302,838,2117.9091796875
1695126852.7633972,843,2118.02978515625
1695126861.287765,845,2117.992919921875
1695126865.5478442,846,2118.1982421875
1695126869.8386233,847,2117.942626953125
1695126874.0992498,848,2118.1552734375
1695126886.9896736,851,2117.900146484375
1695126912.6283197,857,2117.889892578125
1695126921.1793022,859,2117.941162109375
1695126925.4521532,860,2117.984130859375
1695126929.733791,861,2118.059814453125
1695126933.9962711,862,2118.25537109375
1695126938.2957284,863,2118.0224609375
1695126955.4119842,867,2118.244873046875
1695126964.0095062,869,2118.283447265625
1695126968.2935312,870,2118.089599609375
1695126981.1031365,873,2118.218994140625
1695126985.4312553,874,2118.459716796875
1695126989.7412717,875,2118.123291015625
1695126994.0007153,876,2118.193603515625
1695126998.2803469,877,2118.422607421875
1695127006.826898,879,2118.3583984375
1695127011.0826905,880,2118.2724609375
1695127015.3846998,881,2118.050048828125
1695127019.6497753,882,2118.524169921875
1695127028.203954,884,2118.305908203125
1695127041.024072,887,2118.592529296875
1695127049.5744956,889,2118.4423828125
1695127053.849331,890,2118.089111328125
1695127062.4097307,892,2118.24951171875
1695127066.689775,893,2118.21044921875
1695127079.527894,896,2118.11376953125
1695127083.847312,897,2118.385498046875
1695127092.4402194,899,2118.418701171875
1695127096.704534,900,2118.421875
1695127126.663767,907,2118.491943359375
1695127130.9243672,908,2118.521728515625
1695127135.2118175,909,2118.6328125
1695127139.507245,910,2118.380126953125
1695127143.801792,911,2118.7802734375
1695127148.0597332,912,2118.517333984375
1695127152.368386,913,2118.453857421875
1695127160.9045765,915,2118.19287109375
1695127165.2067168,916,2118.86572265625
1695127169.4921508,917,2118.448486328125
1695127182.2852848,920,2118.859619140625
1695127186.558475,921,2118.62939453125
1695127190.8534696,922,2118.56884765625
1695127195.1308844,923,2118.5615234375
1695127203.6787152,925,2118.52880859375
1695127229.3646655,931,2118.53466796875
1695127233.6523561,932,2118.55810546875
1695127237.9457486,933,2118.9111328125
1695127246.5067756,935,2118.86669921875
1695127263.6640637,939,2118.74658203125
1695127276.6303995,942,2118.942626953125
1695127289.462459,945,2118.489013671875
1695127306.5780907,949,2118.737060546875
1695127319.4956326,952,2118.554931640625
1695127323.7699635,953,2118.85400390625
1695127328.039949,954,2118.600830078125
1695127336.6169431,956,2119.159423828125
1695127340.8948805,957,2118.718017578125
1695127345.169562,958,2118.861328125
1695127358.0415263,961,2118.845947265625
1695127362.3136885,962,2118.783203125
1695127370.847944,964,2118.86279296875
1695127379.4206457,966,2119.079833984375
1695127383.719247,967,2118.947509765625
1695127392.2564242,969,2119.100830078125
1695127400.7974396,971,2118.787353515625
1695127405.0747812,972,2118.901123046875
1695127413.616362,974,2118.659423828125
1695127422.1601326,976,2118.764404296875
1695127426.44546,977,2118.97314453125
1695127430.708317,978,2118.881103515625
1695127434.9832551,979,2119.203125
1695127447.772114,982,2118.910400390625
1695127452.076132,983,2118.963134765625
1695127456.3563733,984,2119.1376953125
1695127469.1681,987,2118.86865234375
1695127473.4288254,988,2119.100341796875
1695127507.6636763,996,2119.3935546875
1695127520.487909,999,2118.801513671875
1695127524.770744,1000,2118.9697265625
1695127533.337551,1002,2119.19873046875
1695127541.8733118,1004,2119.01513671875
1695127546.2048535,1005,2119.23046875
1695127559.0568337,1008,2119.3427734375
1695127563.3622992,1009,2119.124267578125
1695127571.9877584,1011,2119.154296875
1695127576.2665696,1012,2119.184814453125
1695127580.5376966,1013,2119.324462890625
1695127584.821825,1014,2119.0283203125
1695127597.6746833,1017,2119.129638671875
1695127631.8960233,1025,2119.21435546875
1695127636.1585279,1026,2118.839111328125
1695127640.4349487,1027,2119.28271484375
1695127648.981308,1029,2119.210693359375
1695127657.5482047,1031,2119.009033203125
1695127661.8097196,1032,2119.462890625
1695127666.146735,1033,2119.22021484375
1695127674.6835046,1035,2119.403076171875
1695127683.2134578,1037,2119.248046875
1695127687.4881794,1038,2119.397705078125
1695127691.8047218,1039,2119.016845703125
1695127704.6022606,1042,2119.219482421875
1695127708.8745027,1043,2119.264404296875
1695127713.1697848,1044,2119.366455078125
1695127734.5967073,1049,2119.38037109375
1695127743.1694562,1051,2118.953369140625
1695127747.4257746,1052,2119.355712890625
1695127755.9801445,1054,2119.19970703125
1695127760.2590582,1055,2119.2529296875
1695127768.7962637,1057,2119.13232421875
1695127794.4568262,1063,2119.400634765625
1695127798.7585723,1064,2119.260986328125
1695127807.343282,1066,2119.4814453125
1695127815.9325113,1068,2119.189697265625
1695127833.043332,1072,2118.923095703125
1695127841.6199687,1074,2119.443359375
1695127850.189034,1076,2119.346923828125
1695127858.766152,1078,2119.16162109375
1695127867.3024273,1080,2119.01025390625
1695127875.8724205,1082,2119.25830078125
1695127880.1536205,1083,2119.346435546875
1695127884.4187577,1084,2119.08251953125
1695127888.712312,1085,2118.931884765625
1695127892.9985151,1086,2119.410400390625
1695127910.0903742,1090,2118.9248046875
1695127918.6223857,1092,2119.180419921875
1695127922.9067411,1093,2119.30029296875
1695127948.5705643,1099,2119.246337890625
1695127957.1175363,1101,2119.21923828125
1695127965.6727405,1103,2119.02587890625
1695127969.9376822,1104,2118.92578125
1695127974.232896,1105,2119.335693359375
1695127999.8775184,1111,2118.982666015625
1695128012.7393594,1114,2119.293212890625
1695128021.2952929,1116,2119.205078125
1695128034.1154237,1119,2119.46337890625
1695128046.956022,1122,2119.34326171875
1695128051.2794101,1123,2118.89794921875
1695128059.8551888,1125,2119.1650390625
1695128064.1486735,1126,2119.234619140625
1695128068.4359696,1127,2119.06884765625
1695128072.701153,1128,2119.4697265625
1695128081.2496076,1130,2119.17822265625
1695128085.5396807,1131,2119.21337890625
1695128094.0815427,1133,2119.312744140625
1695128098.3833966,1134,2119.12158203125
1695128102.654618,1135,2119.111083984375
1695128115.5093882,1138,2119.27001953125
1695128119.779195,1139,2119.079833984375
1695128128.449583,1141,2119.3427734375
1695128162.7069607,1149,2119.1474609375
1695128166.9666436,1150,2119.1875
1695128171.2402356,1151,2119.467529296875
1695128175.5302129,1152,2119.134521484375
1695128188.3701375,1155,2119.152099609375
1695128192.6289465,1156,2119.28466796875
1695128196.9190755,1157,2119.215576171875
1695128209.737533,1160,2119.197998046875
1695128214.0296361,1161,2119.20947265625
1695128218.3074856,1162,2119.42041015625
1695128231.1515095,1165,2119.127197265625
1695128282.5537028,1177,2119.29541015625
1695128295.4110467,1180,2119.388427734375
1695128303.9665344,1182,2119.2958984375
1695128308.2391694,1183,2119.068359375
1695128316.7937224,1185,2119.2109375
1695128321.0592248,1186,2119.090087890625
1695128333.9101083,1189,2119.081298828125
1695128346.7293208,1192,2119.3515625
1695128351.0366702,1193,2119.525146484375
1695128355.2956278,1194,2119.13818359375
1695128359.58826,1195,2119.35546875
1695128363.8531213,1196,2119.44091796875
1695128368.1503978,1197,2119.162353515625
1695128372.4266841,1198,2119.393798828125
1695128376.7017672,1199,2118.678466796875
1695128385.2869217,1201,2119.2197265625
1695128393.8683596,1203,2119.3759765625
1695128398.1435714,1204,2119.410888671875
1695128406.6848636,1206,2119.323974609375
1695128415.2171364,1208,2119.231201171875
1695128423.8640704,1210,2119.143310546875
1695128428.147467,1211,2119.321533203125
1695128432.4336,1212,2119.1162109375
1695128436.7260513,1213,2119.45654296875
1695128441.0048718,1214,2119.062255859375
1695128445.2848153,1215,2119.1923828125
1695128462.387139,1219,2119.162841796875
1695128483.8031435,1224,2119.289794921875
1695128488.101195,1225,2119.07373046875
1695128496.6448376,1227,2119.27490234375
1695128500.9043355,1228,2119.290283203125
1695128517.9992054,1232,2118.924560546875
1695128522.3157506,1233,2119.31005859375
1695128526.5795577,1234,2119.507568359375
1695128535.117388,1236,2119.439697265625
1695128547.977629,1239,2118.974365234375
1695128560.7896976,1242,2119.6044921875
1695128569.3492332,1244,2119.237548828125
1695128577.9158075,1246,2119.216796875
1695128582.1902306,1247,2119.063720703125
1695128590.7515616,1249,2119.224853515625
1695128595.049262,1250,2119.182861328125
1695128607.9072142,1253,2119.30908203125
1695128612.1730754,1254,2119.256103515625
1695128616.442012,1255,2119.295166015625
1695128624.9851844,1257,2119.3818359375
1695128629.2479389,1258,2118.9677734375
1695128633.533519,1259,2119.1455078125
1695128642.1172044,1261,2119.193359375
1695128646.3877177,1262,2119.088134765625
1695128650.672637,1263,2119.23828125
1695128654.9374096,1264,2119.107666015625
1695128659.2429364,1265,2119.052001953125
1695128663.5126941,1266,2119.278564453125
1695128684.9331527,1271,2119.120849609375
1695128689.2243588,1272,2119.030517578125
1695128697.793304,1274,2119.09521484375
1695128714.9272416,1278,2118.918212890625
1695128719.2168655,1279,2119.16748046875
1695128727.7827365,1281,2119.078857421875
1695128744.9015696,1285,2119.001953125
1695128753.4361544,1287,2118.734130859375
1695128762.002724,1289,2118.914794921875
1695128770.560543,1291,2118.9814453125
1695128774.8385453,1292,2118.9931640625
1695128779.1146183,1293,2118.81201171875
1695128783.399043,1294,2119.012451171875
1695128791.980089,1296,2118.855224609375
1695128804.8449652,1299,2118.818115234375
1695128809.138724,1300,2119.25732421875
1695128817.6948767,1302,2118.89404296875
1695128821.9938157,1303,2118.986328125
1695128826.2714558,1304,2118.926513671875
1695128834.8131125,1306,2118.993896484375
1695128851.9133554,1310,2118.85302734375
1695128860.4825792,1312,2118.872802734375
1695128864.7675405,1313,2119.09619140625
1695128873.31312,1315,2118.910888671875
1695128877.5737495,1316,2118.923095703125
1695128890.4013243,1319,2119.07666015625
1695128894.670929,1320,2118.593505859375
1695128916.2192125,1325,2119.037841796875
1695128920.5419934,1326,2118.920654296875
1695128924.8167005,1327,2119.03125
1695128929.0814977,1328,2119.07470703125
1695128937.7136772,1330,2118.814453125
1695128946.3764026,1332,2118.907470703125
1695128950.6962337,1333,2119.093017578125
1695128954.985648,1334,2119.001220703125
1695128959.2851512,1335,2119.193115234375
1695128963.5494025,1336,2119.160888671875
1695128967.846482,1337,2119.17041015625
1695128980.7349432,1340,2118.81396484375
1695128993.593872,1343,2118.9384765625
1695129002.1492345,1345,2118.947265625
1695129010.7240984,1347,2118.952392578125
1695129015.0038197,1348,2119.263671875
1695129019.278526,1349,2119.160400390625
1695129023.5533855,1350,2118.897216796875
1695129027.828137,1351,2118.89794921875
1695129044.9530125,1355,2119.051513671875
1695129062.0902178,1359,2119.01611328125
1695129070.6748326,1361,2119.177734375
1695129074.943362,1362,2119.079833984375
1695129087.8622475,1365,2119.2177734375
1695129092.1242177,1366,2119.02490234375
1695129096.392808,1367,2118.9384765625
1695129109.220968,1370,2119.07568359375
1695129122.0618935,1373,2119.306640625
1695129126.3415976,1374,2119.119384765625
1695129130.6138873,1375,2119.3603515625
1695129139.15013,1377,2119.232421875
1695129143.4122374,1378,2119.18115234375
1695129147.6810853,1379,2119.075927734375
1695129160.5491424,1382,2119.034423828125
1695129169.0896018,1384,2118.86962890625
1695129173.3855612,1385,2119.322265625
1695129177.681277,1386,2119.413818359375
1695129181.9523885,1387,2118.64892578125
1695129186.2721317,1388,2119.489501953125
1695129190.5516486,1389,2118.85791015625
1695129199.1261559,1391,2119.126953125
1695129203.3964727,1392,2119.16357421875
1695129216.2817395,1395,2119.128173828125
1695129237.748971,1400,2119.3955078125
1695129289.3429403,1412,2119.10888671875
1695129293.6273851,1413,2119.043212890625
1695129297.897962,1414,2119.229248046875
1695129302.1926663,1415,2119.053466796875
1695129319.4271212,1419,2119.376708984375
1695129332.2791793,1422,2118.987548828125
1695129336.5665257,1423,2119.03955078125
1695129345.1556895,1425,2118.901611328125
1695129349.4411802,1426,2119.246337890625
1695129353.7282512,1427,2119.1923828125
1695129358.0203898,1428,2119.44921875
1695129366.6183333,1430,2119.27197265625
1695129375.2439437,1432,2119.193359375
1695129379.5499144,1433,2119.4345703125
1695129383.8268726,1434,2119.324951171875
1695129392.3903742,1436,2119.215576171875
1695129396.7139857,1437,2118.904296875
1695129401.0159266,1438,2119.201904296875
1695129409.5911381,1440,2119.255126953125
1695129418.1652875,1442,2119.227783203125
1695129443.9429548,1448,2119.120849609375
1695129452.5746288,1450,2119.032958984375
1695129474.0505612,1455,2119.134765625
1695129478.333636,1456,2119.361572265625
1695129495.5081346,1460,2118.931884765625
1695129517.1086557,1465,2119.1884765625
1695129521.3693342,1466,2119.40234375
1695129538.536582,1470,2119.32275390625
1695129555.6698265,1474,2119.242919921875
1695129568.607434,1477,2119.42041015625
1695129581.484328,1480,2119.193115234375
1695129585.7721527,1481,2119.17138671875
1695129590.0844588,1482,2119.318603515625
1695129602.9990146,1485,2119.36474609375
